id,year,pctile,quintile
2848.4,9,70,4
2848.4,10,58,3
2848.4,11,54,3
2848.4,12,63,4
2848.4,13,60,3
2848.4,14,76,4
2848.4,15,70,4
2848.4,16,72,4
2848.4,17,73,4
2848.4,18,50,3
2848.4,19,53,3
2848.4,20,65,4
2848.4,21,78,4
2848.4,22,75,4
2848.4,23,72,4
2848.4,24,83,5
2848.4,26,74,4
2848.4,28,74,4
2848.4,30,62,4
2848.4,32,62,4
2848.4,34,48,3
2848.4,36,62,4
2848.4,38,66,4
2848.6,0,48,3
2848.6,1,48,3
2848.6,2,26,2
2848.6,3,29,2
2848.6,4,29,2
2848.6,5,65,4
2848.6,6,60,3
2848.6,8,55,3
2848.6,9,23,2
2848.6,10,4,1
2848.6,11,13,1
2848.6,12,31,2
2848.6,13,23,2
2848.6,14,16,1
2848.6,15,19,1
2848.6,16,11,1
2848.6,17,7,1
2848.6,18,32,2
2848.6,19,47,3
2848.6,20,46,3
2848.6,28,11,1
2848.6,30,26,2
2848.6,32,27,2
2848.6,34,26,2
2848.8,0,12,1
2848.8,1,24,2
2848.8,2,21,2
2848.8,3,25,2
2848.8,4,19,1
2848.8,5,14,1
2848.8,6,16,1
2848.8,7,20,1
2848.8,14,2,1
2848.8,15,27,2
2848.8,17,3,1
2848.8,19,21,2
2848.8,21,1,1
2848.8,23,1,1
2848.8,25,3,1
2848.8,27,60,3
2848.8,29,12,1
2848.8,31,8,1
2848.9,0,35,2
2848.9,1,31,2
2848.9,2,27,2
2848.9,3,39,2
2848.9,4,34,2
2848.9,5,33,2
2848.9,6,5,1
2848.9,7,45,3
2848.9,8,26,2
2848.9,9,38,2
2848.9,10,48,3
2848.9,13,67,4
2848.9,14,63,4
2848.9,15,47,3
2848.9,16,60,3
2848.9,18,57,3
2848.9,20,64,4
2848.9,22,72,4
2848.9,24,69,4
2848.9,26,66,4
2848.9,28,84,5
2848.9,30,66,4
2848.176,0,31,2
2848.176,1,27,2
2848.176,2,56,3
2848.176,3,35,2
2848.176,4,41,3
2848.176,5,28,2
2848.176,6,31,2
2848.176,7,20,1
2848.176,8,20,2
2848.176,9,28,2
2848.176,10,35,2
2848.176,12,46,3
2848.176,14,35,2
2848.176,16,36,2
2848.184,0,45,3
2848.184,1,39,2
2848.184,2,47,3
2848.184,3,62,4
2848.184,4,64,4
2848.184,5,66,4
2848.184,7,76,4
2848.184,9,78,4
2848.184,11,69,4
2848.184,13,71,4
2848.184,15,83,5
2848.184,17,90,5
2848.184,19,93,5
2849.1,0,37,2
2849.1,1,40,2
2849.1,2,43,3
2849.1,3,34,2
2849.1,4,37,2
2849.1,5,50,3
2849.1,6,48,3
2849.1,7,50,3
2849.1,8,53,3
2849.1,9,56,3
2849.1,10,46,3
2849.1,11,41,3
2849.1,12,28,2
2849.1,13,64,4
2849.1,14,74,4
2849.1,15,72,4
2849.1,16,67,4
2849.1,17,64,4
2849.1,18,66,4
2849.1,19,78,4
2849.1,20,60,3
2849.1,21,57,3
2849.1,22,58,3
2849.1,23,14,1
2849.1,24,64,4
2849.1,25,26,2
2849.1,26,55,3
2849.1,27,52,3
2849.1,28,29,2
2849.1,29,54,3
2849.1,30,47,3
2849.1,31,55,3
2849.1,32,1,1
2849.1,33,44,3
2849.1,34,24,2
2849.1,35,46,3
2849.1,37,46,3
2849.1,39,53,3
2849.170,0,41,3
2849.170,1,62,4
2849.170,2,63,4
2849.170,3,65,4
2849.170,4,65,4
2849.170,5,75,4
2849.170,6,76,4
2849.170,7,77,4
2849.170,8,74,4
2849.170,9,87,5
2849.170,10,73,4
2849.170,11,66,4
2849.170,12,72,4
2849.170,13,75,4
2849.170,14,83,5
2849.170,15,68,4
2849.170,16,69,4
2849.170,17,58,3
2849.170,18,53,3
2849.170,20,48,3
2849.170,22,48,3
2850.2,0,63,4
2850.2,1,47,3
2850.2,2,71,4
2850.2,3,67,4
2850.2,4,66,4
2850.2,5,68,4
2850.2,6,72,4
2850.2,7,73,4
2850.2,8,77,4
2850.2,9,75,4
2850.2,10,69,4
2850.2,11,76,4
2850.2,12,68,4
2850.2,13,43,3
2850.2,14,73,4
2850.2,15,71,4
2850.2,16,70,4
2850.2,17,69,4
2850.2,18,72,4
2850.2,19,78,4
2850.2,20,71,4
2850.2,21,68,4
2850.2,22,68,4
2850.2,23,75,4
2850.170,0,30,2
2850.170,1,61,4
2850.170,2,29,2
2850.170,3,36,2
2850.170,4,35,2
2850.170,5,30,2
2850.170,6,37,2
2850.170,7,55,3
2850.170,8,39,2
2850.170,9,36,2
2850.170,10,47,3
2850.170,11,46,3
2850.170,12,1,1
2850.170,13,55,3
2851.1,0,78,4
2851.1,1,71,4
2851.1,2,66,4
2851.1,3,74,4
2851.1,4,71,4
2851.1,5,73,4
2851.1,6,78,4
2851.1,7,80,4
2851.1,8,74,4
2851.1,9,92,5
2851.1,10,94,5
2851.1,11,97,5
2851.1,12,97,5
2851.1,13,86,5
2851.1,14,65,4
2851.1,15,74,4
2851.1,16,86,5
2851.1,17,72,4
2851.1,18,58,3
2851.1,19,86,5
2851.1,20,87,5
2851.1,21,61,4
2851.1,22,65,4
2851.1,23,84,5
2851.1,24,75,4
2851.1,25,57,3
2851.1,26,57,3
2851.1,27,57,3
2851.1,28,63,4
2851.1,29,63,4
2851.1,30,68,4
2851.1,31,87,5
2851.1,32,67,4
2851.1,33,99,5
2851.1,34,65,4
2851.1,35,61,4
2851.1,37,74,4
2851.3,0,46,3
2851.3,1,26,2
2851.3,2,36,2
2851.3,3,31,2
2851.3,4,31,2
2851.3,5,55,3
2851.3,6,64,4
2851.3,7,47,3
2851.3,8,56,3
2851.3,9,46,3
2851.3,10,49,3
2851.3,11,63,4
2851.3,12,65,4
2851.3,13,68,4
2851.3,14,69,4
2851.3,15,88,5
2851.3,16,90,5
2851.3,17,90,5
2851.3,18,79,4
2851.3,20,85,5
2851.3,22,84,5
2851.3,24,76,4
2851.3,26,64,4
2851.3,28,48,3
2851.3,30,52,3
2851.3,32,50,3
2851.5,0,43,3
2851.5,1,42,3
2851.5,2,48,3
2851.5,3,53,3
2851.5,4,56,3
2851.5,14,90,5
2851.5,15,91,5
2851.5,17,65,4
2851.5,19,65,4
2851.5,21,68,4
2851.5,23,69,4
2851.5,25,67,4
2851.170,0,52,3
2851.170,1,62,4
2851.170,2,31,2
2851.170,3,70,4
2851.170,4,71,4
2851.170,5,65,4
2851.170,6,68,4
2851.170,7,59,3
2851.170,8,79,4
2851.170,9,62,4
2851.170,10,88,5
2851.170,11,77,4
2851.170,12,83,5
2851.170,13,86,5
2851.170,14,95,5
2851.170,15,92,5
2851.170,17,88,5
2851.170,18,84,5
2851.170,19,97,5
2851.170,20,88,5
2851.170,21,92,5
2851.170,23,92,5
2851.170,25,93,5
2851.170,27,86,5
2851.170,29,92,5
2851.170,31,85,5
2851.170,33,87,5
2851.170,35,85,5
2852.1,0,80,5
2852.1,1,78,4
2852.1,2,80,5
2852.1,3,77,4
2852.1,4,86,5
2852.1,5,86,5
2852.1,6,90,5
2852.1,7,77,4
2852.1,8,80,4
2852.1,9,92,5
2852.1,10,90,5
2852.1,11,90,5
2852.1,12,87,5
2852.1,13,79,4
2852.1,14,87,5
2852.1,15,64,4
2852.1,16,53,3
2852.1,17,57,3
2852.1,18,66,4
2852.1,19,51,3
2852.1,20,35,2
2852.1,21,39,2
2852.1,22,40,3
2852.1,23,43,3
2852.1,24,54,3
2852.1,25,53,3
2852.1,26,44,3
2852.1,27,48,3
2852.1,28,37,2
2852.1,29,41,3
2852.1,30,45,3
2852.1,31,43,3
2852.1,32,41,3
2852.1,33,39,2
2852.1,34,41,3
2852.1,35,36,2
2852.1,37,46,3
2852.1,39,29,2
2852.3,0,60,3
2852.3,1,71,4
2852.3,2,66,4
2852.3,3,67,4
2852.3,4,69,4
2852.3,5,76,4
2852.3,6,62,4
2852.3,7,75,4
2852.3,8,85,5
2852.3,9,63,4
2852.3,10,68,4
2852.3,11,64,4
2852.3,12,79,4
2852.3,13,76,4
2852.3,14,73,4
2852.3,15,75,4
2852.3,16,86,5
2852.3,17,85,5
2852.3,18,78,4
2852.3,19,81,5
2852.3,20,75,4
2852.3,21,80,4
2852.3,22,81,5
2852.3,23,62,4
2852.3,24,82,5
2852.3,26,79,4
2852.3,28,84,5
2852.3,30,47,3
2852.3,32,48,3
2852.3,34,47,3
2852.3,36,46,3
2852.3,38,55,3
2852.5,0,46,3
2852.5,1,49,3
2852.5,2,53,3
2852.5,3,40,2
2852.5,4,42,3
2852.5,5,34,2
2852.5,6,58,3
2852.5,7,50,3
2852.5,8,48,3
2852.5,9,46,3
2852.5,10,72,4
2852.5,11,81,5
2852.5,12,80,5
2852.5,13,92,5
2852.5,14,86,5
2852.5,15,72,4
2852.5,16,85,5
2852.5,18,80,4
2852.5,20,56,3
2852.5,22,76,4
2852.5,24,79,4
2852.5,26,71,4
2852.5,28,70,4
2852.5,30,72,4
2852.30,0,33,2
2852.30,1,39,2
2852.30,2,35,2
2852.30,3,57,3
2852.30,5,54,3
2852.30,7,26,2
2852.30,9,53,3
2852.30,11,42,3
2852.30,13,48,3
2852.30,15,53,3
2852.30,17,9,1
2852.170,0,56,3
2852.170,1,48,3
2852.170,2,61,4
2852.170,3,55,3
2852.170,4,72,4
2852.170,5,76,4
2852.170,6,79,4
2852.170,7,85,5
2852.170,8,89,5
2852.170,9,75,4
2852.170,10,73,4
2852.170,11,78,4
2852.170,12,78,4
2852.170,13,78,4
2852.170,14,80,4
2852.170,15,81,5
2852.170,16,26,2
2852.170,17,86,5
2852.170,18,88,5
2852.170,19,86,5
2852.170,20,88,5
2852.170,21,90,5
2852.170,22,92,5
2852.170,23,89,5
2852.170,25,84,5
2852.170,27,84,5
2852.170,29,82,5
2852.170,31,77,4
2852.170,33,79,4
2852.170,35,79,4
2852.172,0,13,1
2852.172,1,14,1
2852.172,2,16,1
2852.172,3,12,1
2852.172,4,19,1
2852.172,5,16,1
2852.172,6,48,3
2852.172,7,58,3
2852.172,8,44,3
2852.172,9,66,4
2852.174,0,39,2
2852.174,1,27,2
2852.174,2,38,2
2852.174,3,39,2
2852.174,4,47,3
2852.174,5,52,3
2852.174,6,39,2
2852.174,7,47,3
2852.174,8,87,5
2852.174,9,50,3
2852.174,10,85,5
2852.183,0,47,3
2852.183,1,65,4
2852.183,2,75,4
2852.183,3,75,4
2852.183,4,78,4
2852.183,5,78,4
2852.183,7,58,3
2852.183,9,72,4
2852.183,11,69,4
2852.183,13,54,3
2852.183,15,45,3
2852.186,0,38,2
2852.186,1,42,3
2852.186,2,58,3
2852.186,3,63,4
2852.186,4,64,4
2852.186,5,71,4
2852.186,7,73,4
2852.186,9,69,4
2852.186,11,76,4
2852.186,13,64,4
2856.3,0,1,1
2856.3,1,3,1
2856.3,2,0,1
2856.3,3,0,1
2856.3,4,11,1
2856.3,5,26,2
2856.3,6,41,3
2856.3,7,21,2
2856.3,8,6,1
2856.3,9,53,3
2856.3,10,7,1
2856.3,11,10,1
2856.3,12,9,1
2856.3,13,9,1
2856.3,14,9,1
2856.3,15,16,1
2856.3,16,21,2
2857.1,0,23,2
2857.1,1,32,2
2857.1,2,24,2
2857.1,3,24,2
2857.1,4,24,2
2857.1,5,41,3
2857.1,6,16,1
2857.1,7,32,2
2857.1,8,21,2
2857.1,9,20,1
2857.1,10,18,1
2857.1,11,5,1
2857.1,12,26,2
2857.1,13,19,1
2857.1,14,21,2
2857.1,15,11,1
2857.1,16,6,1
2857.1,17,6,1
2859.1,0,70,4
2859.1,1,13,1
2859.1,2,17,1
2859.1,3,55,3
2859.1,4,28,2
2859.1,5,24,2
2859.1,6,23,2
2859.1,7,38,2
2859.1,8,42,3
2859.1,9,10,1
2859.1,10,12,1
2859.1,11,11,1
2859.1,12,35,2
2859.1,13,19,1
2859.1,14,20,2
2859.1,15,21,2
2859.1,16,30,2
2859.1,17,40,2
2859.1,18,25,2
2859.1,19,25,2
2859.1,20,15,1
2859.1,21,58,3
2859.1,22,24,2
2859.1,23,24,2
2859.1,24,18,1
2860.1,0,82,5
2860.1,1,69,4
2860.1,2,52,3
2860.1,3,51,3
2860.1,4,59,3
2860.1,5,50,3
2860.1,6,51,3
2860.1,7,54,3
2860.1,8,45,3
2860.1,9,47,3
2860.1,10,29,2
2860.1,11,41,3
2860.1,12,37,2
2860.1,13,42,3
2860.1,14,56,3
2860.1,15,26,2
2860.1,16,49,3
2860.1,17,46,3
2860.1,18,42,3
2860.1,19,47,3
2860.1,20,60,4
2860.1,21,60,4
2860.1,22,65,4
2860.1,23,47,3
2860.1,24,49,3
2860.1,25,36,2
2860.1,26,34,2
2860.1,27,42,3
2860.1,28,40,2
2860.2,0,40,2
2860.2,1,15,1
2860.2,2,20,2
2860.2,3,23,2
2860.2,4,47,3
2860.2,5,45,3
2860.2,7,4,1
2860.2,9,1,1
2860.2,11,55,3
2860.2,13,35,2
2860.2,15,9,1
2860.5,0,17,1
2860.5,1,7,1
2860.5,2,7,1
2860.5,3,12,1
2860.5,4,7,1
2860.5,5,11,1
2860.5,6,30,2
2860.5,7,11,1
2860.5,8,18,1
2860.5,9,26,2
2860.5,10,28,2
2860.5,11,68,4
2860.5,12,25,2
2860.5,13,30,2
2860.5,14,6,1
2860.5,15,45,3
2860.5,16,41,3
2860.5,17,30,2
2860.5,18,35,2
2860.5,19,38,2
2860.5,20,56,3
2860.5,22,41,3
2860.5,24,35,2
2860.170,0,41,3
2860.170,1,41,3
2860.170,2,30,2
2860.170,3,24,2
2860.170,4,33,2
2860.170,5,41,3
2860.170,6,45,3
2860.170,7,44,3
2860.170,8,44,3
2860.170,9,43,3
2860.170,10,46,3
2860.170,11,50,3
2860.170,12,49,3
2860.170,13,54,3
2860.170,14,59,3
2860.170,15,66,4
2860.170,16,63,4
2860.170,17,59,3
2860.170,18,60,4
2860.170,19,59,3
2860.170,20,93,5
2860.170,21,74,4
2860.170,22,68,4
2860.170,23,64,4
2860.170,24,64,4
2860.170,25,62,4
2860.170,26,39,2
2860.170,27,44,3
2860.170,29,35,2
2860.170,31,63,4
2860.171,0,51,3
2860.171,1,46,3
2860.171,2,52,3
2860.171,3,60,3
2860.171,4,52,3
2860.171,5,49,3
2860.171,6,49,3
2860.171,7,54,3
2860.171,8,48,3
2860.171,9,50,3
2860.171,10,58,3
2860.171,11,66,4
2860.171,12,53,3
2860.171,13,59,3
2860.171,14,57,3
2860.171,15,64,4
2860.171,17,59,3
2860.171,19,63,4
2860.171,21,78,4
2860.171,23,68,4
2860.171,25,56,3
2860.171,27,65,4
2860.171,29,65,4
2860.177,0,41,3
2860.177,1,76,4
2860.177,2,64,4
2860.177,3,70,4
2860.177,5,69,4
2860.177,7,70,4
2860.177,9,67,4
2860.177,11,85,5
2860.177,13,76,4
2860.177,15,95,5
2860.177,17,97,5
2861.1,0,52,3
2861.1,1,52,3
2861.1,2,54,3
2861.1,3,55,3
2861.1,4,45,3
2861.1,5,44,3
2861.1,6,43,3
2861.1,7,49,3
2861.1,8,46,3
2861.1,9,42,3
2861.1,10,44,3
2861.1,11,47,3
2861.1,12,35,2
2861.1,13,39,2
2861.1,14,36,2
2861.1,15,34,2
2861.1,16,36,2
2861.1,17,35,2
2861.1,18,34,2
2861.1,19,65,4
2861.1,20,36,2
2861.1,21,38,2
2861.1,22,38,2
2861.1,23,36,2
2861.1,24,41,3
2861.1,25,39,2
2861.1,26,38,2
2861.1,27,35,2
2861.1,28,37,2
2861.1,29,33,2
2861.1,30,32,2
2861.1,31,29,2
2861.1,32,28,2
2861.1,33,26,2
2861.1,34,28,2
2861.1,35,32,2
2861.1,37,32,2
2861.1,41,35,2
2861.1,43,2,1
2861.2,0,51,3
2861.2,1,37,2
2861.2,2,29,2
2861.2,3,73,4
2861.2,4,77,4
2861.2,5,71,4
2861.2,6,85,5
2861.2,7,80,4
2861.2,8,81,5
2861.2,9,39,2
2861.2,10,51,3
2861.2,11,39,2
2861.2,12,43,3
2861.2,13,53,3
2861.2,14,65,4
2861.2,15,57,3
2861.2,16,73,4
2861.2,17,72,4
2861.2,18,78,4
2861.2,19,94,5
2861.2,20,77,4
2861.2,21,67,4
2861.2,22,71,4
2861.2,23,80,4
2861.2,24,65,4
2861.2,25,65,4
2861.2,26,84,5
2861.2,27,81,5
2861.2,28,80,4
2861.2,29,78,4
2861.2,31,72,4
2861.2,33,79,4
2861.2,35,73,4
2861.2,37,76,4
2861.2,39,74,4
2861.2,41,59,3
2861.2,43,68,4
2862.1,0,6,1
2862.1,1,15,1
2862.1,2,20,2
2862.1,3,3,1
2862.1,4,19,1
2862.1,5,20,1
2862.1,6,41,3
2862.1,7,18,1
2862.1,8,30,2
2862.1,9,28,2
2862.1,10,37,2
2862.1,11,34,2
2862.1,12,24,2
2862.1,13,24,2
2862.1,14,42,3
2862.1,15,29,2
2862.2,0,29,2
2862.2,1,12,1
2862.2,2,5,1
2862.2,3,10,1
2862.2,4,9,1
2862.2,5,7,1
2862.2,6,7,1
2862.2,7,42,3
2862.2,8,30,2
2862.2,9,18,1
2862.2,10,18,1
2862.2,11,21,2
2862.2,12,10,1
2862.2,13,33,2
2862.2,14,31,2
2862.2,16,12,1
2862.2,18,7,1
2862.2,20,3,1
2862.2,22,2,1
2862.2,24,3,1
2862.3,0,40,3
2862.3,1,39,2
2862.3,2,37,2
2862.3,3,35,2
2862.3,4,39,2
2862.3,5,36,2
2862.3,6,38,2
2862.3,7,42,3
2862.3,8,37,2
2862.3,9,37,2
2862.3,10,38,2
2862.3,11,38,2
2862.3,12,52,3
2862.3,13,54,3
2862.3,14,34,2
2862.3,15,31,2
2862.3,16,45,3
2862.3,17,44,3
2862.3,18,39,2
2862.3,19,25,2
2862.3,20,26,2
2862.3,22,32,2
2862.3,24,28,2
2862.3,26,28,2
2862.3,28,43,3
2862.3,30,44,3
2862.3,32,59,3
2862.3,34,41,3
2863.1,0,36,2
2863.1,1,41,3
2863.1,2,42,3
2863.1,3,36,2
2863.1,4,44,3
2863.1,5,43,3
2863.1,6,35,2
2863.1,7,43,3
2863.1,8,45,3
2863.1,9,35,2
2863.1,10,39,2
2863.1,11,42,3
2863.1,12,33,2
2863.1,13,38,2
2863.1,25,19,1
2863.1,26,3,1
2863.1,27,3,1
2863.1,28,92,5
2863.1,29,28,2
2863.1,30,43,3
2863.1,31,53,3
2863.1,32,59,3
2863.1,33,40,3
2863.1,34,67,4
2863.1,36,43,3
2863.1,38,50,3
2863.1,40,30,2
2863.1,42,12,1
2863.1,44,69,4
2863.1,46,33,2
2863.1,48,21,2
2865.1,0,56,3
2865.1,1,58,3
2865.1,2,54,3
2865.1,3,39,2
2865.1,4,77,4
2865.1,5,40,2
2865.1,6,45,3
2865.1,7,36,2
2865.1,8,44,3
2865.1,9,59,3
2865.1,10,58,3
2865.1,11,46,3
2865.1,12,65,4
2865.1,13,80,4
2865.1,14,80,5
2867.1,0,35,2
2867.1,1,90,5
2867.1,2,89,5
2867.1,3,99,5
2867.1,4,94,5
2867.1,5,94,5
2867.1,6,57,3
2867.1,7,0,1
2867.1,8,54,3
2867.1,9,99,5
2867.3,0,57,3
2867.3,1,51,3
2867.3,2,60,3
2867.3,5,63,4
2867.3,6,67,4
2867.3,7,79,4
2867.3,8,74,4
2867.3,9,59,3
2867.3,10,17,1
2867.3,11,13,1
2867.3,12,15,1
2867.3,13,44,3
2867.3,14,38,2
2867.3,15,24,2
2867.3,17,23,2
2867.3,19,12,1
2867.3,21,15,1
2867.30,0,17,1
2867.30,1,8,1
2867.30,2,24,2
2867.30,3,43,3
2867.30,5,25,2
2867.30,7,8,1
2867.30,9,25,2
2867.30,11,15,1
2867.30,13,59,3
2867.30,15,53,3
2867.30,17,56,3
2867.170,0,35,2
2867.170,1,33,2
2867.170,2,39,2
2867.170,3,33,2
2867.170,4,62,4
2867.170,5,59,3
2867.170,6,53,3
2867.170,7,75,4
2867.170,8,83,5
2867.170,9,81,5
2867.170,10,91,5
2867.170,11,83,5
2867.170,12,85,5
2867.170,13,47,3
2867.170,14,80,5
2867.170,15,60,3
2867.170,16,57,3
2867.170,19,89,5
2867.170,20,86,5
2867.170,21,63,4
2868.2,0,8,1
2868.2,1,6,1
2868.2,2,5,1
2868.2,3,5,1
2868.2,4,5,1
2868.2,5,5,1
2868.2,6,6,1
2868.2,7,7,1
2868.2,8,8,1
2868.2,9,6,1
2868.2,10,7,1
2868.2,11,6,1
2868.2,12,7,1
2868.2,13,79,4
2868.2,14,55,3
2868.2,15,8,1
2869.1,0,64,4
2869.1,1,96,5
2869.1,2,98,5
2869.1,3,96,5
2869.1,4,0,1
2869.1,5,0,1
2869.1,6,92,5
2869.1,7,99,5
2869.1,8,29,2
2869.1,9,50,3
2869.1,10,69,4
2869.1,11,88,5
2869.1,12,66,4
2869.1,13,49,3
2869.1,14,7,1
2869.1,15,18,1
2869.1,16,22,2
2869.1,17,41,3
2869.1,18,73,4
2869.1,19,74,4
2869.1,20,77,4
2869.1,21,70,4
2869.1,22,75,4
2869.1,23,88,5
2869.1,24,0,1
2869.1,25,77,4
2869.1,27,45,3
2869.1,29,89,5
2869.1,30,68,4
2869.1,31,73,4
2869.1,33,95,5
2869.1,35,75,4
2869.1,37,58,3
2869.1,39,46,3
2869.1,41,64,4
2869.1,43,17,1
2869.1,45,22,2
2869.170,0,48,3
2869.170,1,52,3
2869.170,2,57,3
2869.170,3,64,4
2869.170,4,58,3
2869.170,5,69,4
2869.170,6,68,4
2869.170,7,80,4
2869.170,8,79,4
2869.170,10,81,5
2869.170,12,87,5
2869.170,14,88,5
2869.170,16,93,5
2869.170,18,93,5
2869.170,20,95,5
2869.170,22,96,5
2872.1,0,69,4
2872.1,1,26,2
2872.1,2,79,4
2872.1,3,83,5
2872.1,4,77,4
2872.1,5,84,5
2872.1,6,83,5
2872.1,7,79,4
2872.1,8,73,4
2872.1,9,64,4
2872.1,10,81,5
2872.1,11,68,4
2872.1,12,74,4
2872.1,13,73,4
2872.1,14,78,4
2872.1,15,77,4
2872.1,16,46,3
2872.1,17,70,4
2872.1,18,80,5
2872.1,19,82,5
2872.1,20,70,4
2872.1,21,83,5
2872.1,22,78,4
2872.1,23,80,5
2872.1,24,79,4
2872.1,25,10,1
2872.1,26,10,1
2872.1,27,12,1
2872.1,28,34,2
2872.1,29,2,1
2872.1,30,81,5
2872.1,31,81,5
2872.1,33,8,1
2873.2,0,68,4
2873.2,1,42,3
2873.2,2,41,3
2873.2,3,64,4
2873.2,4,64,4
2873.2,5,56,3
2873.2,6,83,5
2873.2,7,50,3
2873.2,8,43,3
2873.2,9,47,3
2873.2,10,40,3
2873.2,11,37,2
2873.2,12,37,2
2873.2,13,36,2
2873.2,14,32,2
2873.2,16,46,3
2873.2,17,41,3
2873.2,18,49,3
2873.2,19,17,1
2873.2,20,31,2
2873.2,22,31,2
2873.2,24,19,1
2873.2,26,17,1
2873.2,28,27,2
2873.2,30,27,2
2874.170,0,90,5
2874.170,1,71,4
2874.170,2,86,5
2874.170,3,76,4
2874.170,4,77,4
2874.170,5,80,5
2874.170,6,78,4
2874.170,7,92,5
2874.170,8,89,5
2874.170,9,90,5
2874.170,10,92,5
2874.170,11,72,4
2874.170,12,96,5
2874.170,13,95,5
2874.170,14,94,5
2874.170,15,88,5
2874.170,16,21,2
2874.170,17,35,2
2874.170,18,52,3
2874.170,19,52,3
2874.170,21,57,3
2874.170,23,62,4
2874.170,25,70,4
2875.3,0,34,2
2875.3,1,12,1
2875.3,2,15,1
2875.3,3,18,1
2875.3,4,17,1
2875.3,5,16,1
2875.3,6,26,2
2875.3,7,22,2
2875.3,8,20,2
2875.3,9,22,2
2875.3,10,25,2
2875.3,11,23,2
2875.3,12,24,2
2875.3,13,38,2
2875.3,14,28,2
2875.3,15,31,2
2875.3,16,27,2
2875.3,17,27,2
2875.3,18,21,2
2875.3,19,11,1
2875.3,20,8,1
2875.3,21,1,1
2875.3,22,42,3
2875.3,23,25,2
2875.3,24,24,2
2875.3,25,28,2
2875.3,26,23,2
2875.3,29,35,2
2875.3,30,33,2
2875.3,32,37,2
2875.3,34,40,2
2875.3,36,25,2
2875.3,38,45,3
2875.3,40,38,2
2875.3,42,48,3
2875.3,44,51,3
2875.173,0,44,3
2875.173,1,45,3
2875.173,2,59,3
2875.173,3,53,3
2875.173,4,51,3
2875.173,5,43,3
2875.173,6,30,2
2875.173,7,26,2
2875.173,8,34,2
2875.173,9,52,3
2879.1,0,67,4
2879.1,1,17,1
2879.1,2,47,3
2879.1,3,16,1
2879.1,4,21,2
2879.1,5,45,3
2879.1,6,52,3
2879.1,7,30,2
2879.1,8,17,1
2879.1,9,11,1
2879.1,10,27,2
2879.1,11,28,2
2879.1,12,28,2
2879.1,13,25,2
2880.1,0,80,5
2880.1,1,77,4
2880.1,2,88,5
2880.1,3,92,5
2880.1,4,91,5
2880.1,5,73,4
2880.1,6,73,4
2880.1,7,72,4
2880.1,8,62,4
2880.1,9,49,3
2880.1,10,68,4
2880.1,11,74,4
2880.1,12,90,5
2880.1,13,90,5
2880.1,14,88,5
2880.1,15,94,5
2880.1,16,90,5
2880.1,17,98,5
2880.1,18,93,5
2880.1,19,92,5
2880.1,20,83,5
2880.1,21,22,2
2880.1,22,44,3
2880.1,23,22,2
2880.1,24,77,4
2880.1,25,72,4
2880.1,26,74,4
2880.1,27,77,4
2880.1,28,9,1
2880.1,29,30,2
2880.1,30,28,2
2880.1,31,14,1
2880.1,32,17,1
2880.1,33,22,2
2880.1,34,19,1
2880.1,35,21,2
2880.1,37,29,2
2880.1,39,30,2
2880.1,41,28,2
2880.1,43,34,2
2880.1,45,27,2
2880.1,47,15,1
2880.1,49,15,1
2880.2,0,56,3
2880.2,1,72,4
2880.2,2,64,4
2880.2,3,64,4
2880.2,4,55,3
2880.2,5,54,3
2880.2,6,55,3
2880.2,7,39,2
2880.2,8,47,3
2880.2,9,42,3
2880.2,10,55,3
2880.2,11,81,5
2880.2,12,73,4
2880.2,13,75,4
2880.2,14,75,4
2880.2,15,90,5
2880.2,16,87,5
2880.2,17,68,4
2880.2,18,68,4
2880.2,19,77,4
2880.2,20,79,4
2880.2,21,59,3
2880.2,22,72,4
2880.2,23,72,4
2880.2,24,35,2
2880.2,25,33,2
2880.2,26,34,2
2880.2,27,33,2
2880.2,28,30,2
2880.2,29,46,3
2880.2,30,45,3
2880.2,32,41,3
2880.2,34,4,1
2880.2,36,34,2
2880.2,38,39,2
2880.3,0,53,3
2880.3,1,52,3
2880.3,2,53,3
2880.3,3,53,3
2880.3,4,52,3
2880.3,5,58,3
2880.3,6,56,3
2880.3,7,60,4
2880.3,8,61,4
2880.3,9,51,3
2880.3,10,45,3
2880.3,11,61,4
2880.3,12,61,4
2880.3,13,63,4
2880.3,14,62,4
2880.3,16,64,4
2880.3,18,67,4
2880.3,20,69,4
2880.3,22,72,4
2880.3,24,65,4
2880.3,26,66,4
2880.3,28,65,4
2880.4,0,55,3
2880.4,1,53,3
2880.4,2,80,4
2880.4,3,89,5
2880.4,4,14,1
2880.4,5,13,1
2880.4,14,88,5
2880.4,15,90,5
2880.4,17,72,4
2880.4,19,75,4
2880.4,21,82,5
2880.4,23,75,4
2880.4,25,84,5
2880.4,27,81,5
2880.4,29,82,5
2881.1,0,49,3
2881.1,1,41,3
2881.1,2,34,2
2881.1,3,33,2
2881.1,4,32,2
2881.1,5,32,2
2881.1,6,37,2
2881.1,7,36,2
2881.1,8,53,3
2881.1,9,43,3
2881.1,10,65,4
2881.1,11,62,4
2881.1,12,64,4
2881.1,13,66,4
2881.1,14,62,4
2881.1,15,81,5
2881.1,16,54,3
2881.2,0,54,3
2881.2,1,56,3
2881.2,2,52,3
2881.2,3,38,2
2881.2,4,55,3
2881.2,5,58,3
2881.2,6,37,2
